,Brand,Model,YOM,Fuel Type,Millage(KM),Price
1056,HONDA,INSIGHT ZE2,2009,Hybrid,176000.0,75.35
1057,HONDA,INSIGHT ZE2,2011,Hybrid,154000.0,72.46666666666667
1058,HONDA,INSIGHT ZE2,2010,Hybrid,165000.0,72.25
1059,HONDA,INSIGHT ZE2,2011,Petrol,154000.0,73.9
1060,HONDA,INSIGHT ZE2,2012,Petrol,143000.0,70.0
1061,HONDA,INSIGHT ZE2,2011,Petrol,154000.0,72.5
1062,HONDA,INSIGHT ZE2,2011,Petrol,154000.0,71.0
1063,HONDA,INSIGHT ZE2,2009,Hybrid,176000.0,71.75
1064,HONDA,INSIGHT ZE3,2011,Hybrid,154000.0,81.0
1065,HONDA,INSIGHT ZE3,2011,Hybrid,154000.0,81.0
1066,HONDA,INSIGHT ZE3,2012,Hybrid,143000.0,86.5
1067,HONDA,INSIGHT ZE3,2012,Hybrid,143000.0,86.5
1068,HONDA,INTEGRA,1987,Petrol,418000.0,8.5
1069,HONDA,INTEGRA,1987,Petrol,418000.0,7.0
1070,HONDA,JADE,2015,Hybrid,110000.0,125.0
1071,HONDA,JADE PREMIUM,2015,Hybrid,110000.0,142.5
1072,HONDA,LOGO,1999,Petrol,286000.0,26.5
1073,HONDA,N BOX,2015,Petrol,110000.0,59.9
1074,HONDA,N BOX,2017,Petrol,88000.0,76.0
1075,HONDA,N BOX,2016,Petrol,99000.0,62.5
1076,HONDA,N BOX,2015,Petrol,110000.0,65.0
1077,HONDA,N BOX,2015,Petrol,110000.0,58.0
1078,HONDA,N BOX,2015,Petrol,110000.0,60.96666666666667
1079,HONDA,N BOX,2018,Petrol,77000.0,75.0
1080,HONDA,N BOX,2017,Petrol,88000.0,72.75
1081,HONDA,N BOX,2018,Petrol,77000.0,42.51041666666666
1082,HONDA,N BOX,2017,Petrol,88000.0,69.5
1083,HONDA,N BOX CUSTOM,2017,Petrol,88000.0,75.0
1084,HONDA,N BOX CUSTOM,2016,Petrol,99000.0,60.0
1085,HONDA,N BOX CUSTOM,2016,Petrol,99000.0,64.5
1086,HONDA,N BOX CUSTOM,2017,Petrol,88000.0,73.0
1087,HONDA,N BOX CUSTOM,2016,Petrol,99000.0,64.5
1088,HONDA,N BOX CUSTOM,2016,Petrol,99000.0,64.5
1089,HONDA,N BOX CUSTOM,2016,Petrol,99000.0,64.5
1090,HONDA,N BOX CUSTOM,2016,Petrol,99000.0,69.0
1091,HONDA,N BOX CUSTOM TURBO,2018,Petrol,77000.0,72.5
1092,HONDA,N BOX CUSTOM TURBO,2016,Petrol,99000.0,69.5
1093,HONDA,N WGN,2016,Petrol,99000.0,66.5
1094,HONDA,N WGN,2016,Petrol,99000.0,65.13333333333333
1095,HONDA,N WGN,2017,Petrol,88000.0,68.95
1096,HONDA,N WGN,2016,Petrol,99000.0,66.0
1097,HONDA,N WGN,2017,Petrol,88000.0,73.02499999999999
1098,HONDA,N WGN,2017,Petrol,88000.0,64.8
1099,HONDA,N WGN,2018,Petrol,77000.0,64.5
1100,HONDA,N WGN,2018,Petrol,77000.0,64.5
1101,HONDA,N WGN,2017,Petrol,88000.0,68.0
1102,HONDA,N WGN,2017,Petrol,88000.0,68.0
1103,HONDA,N WGN,2016,Petrol,99000.0,62.9
1104,HONDA,N WGN CUSTOM,2018,Petrol,77000.0,66.75
1105,HONDA,N WGN CUSTOM,2018,Petrol,77000.0,65.0
1106,HONDA,N-BOX,2016,Petrol,99000.0,21.0
1107,HONDA,NBOX,2015,Petrol,110000.0,69.0
1108,HONDA,S660,2018,Petrol,77000.0,58.75
1109,HONDA,S660,2018,Petrol,77000.0,59.0
1110,HONDA,S660,2017,Petrol,88000.0,74.9
1111,HONDA,S660,2017,Petrol,88000.0,77.5
1112,HONDA,S660 ALPHA,2016,Petrol,99000.0,63.0
1113,HONDA,SHUTTLE GB7,2015,Petrol,110000.0,124.0
1114,HONDA,SHUTTLE GP7,2015,Hybrid,110000.0,112.0
1115,HONDA,SPIKE GP2,2012,Hybrid,143000.0,82.5
1116,HONDA,STARLET 90 LIMITED,1996,Diesel,319000.0,30.25
1117,HONDA,VTEC 4A,2001,Petrol,264000.0,35.0
1118,HYUNDAI,ACCENT,2000,Petrol,275000.0,23.25
1119,HYUNDAI,ACCENT,2000,Petrol,275000.0,18.5
1120,HYUNDAI,ACCENT,2001,Petrol,264000.0,26.9
1121,HYUNDAI,ACCENT,2001,Petrol,264000.0,23.65
1122,HYUNDAI,ACCENT,2000,Petrol,275000.0,23.0
1123,HYUNDAI,ACCENT,2006,Petrol,209000.0,23.95
1124,HYUNDAI,ACCENT,2000,Petrol,275000.0,20.9
1125,HYUNDAI,ACCENT,2000,Petrol,275000.0,23.25
1126,HYUNDAI,ACCENT,2000,Petrol,275000.0,23.95
1127,HYUNDAI,ACCENT,2002,Petrol,253000.0,24.75
1128,HYUNDAI,ACCENT,2004,Petrol,231000.0,28.75
1129,HYUNDAI,ACCENT,2002,Petrol,253000.0,21.95
1130,HYUNDAI,ACCENT,2000,Petrol,275000.0,23.0
1131,HYUNDAI,ACCENT,2005,Petrol,220000.0,27.5
1132,HYUNDAI,ACCENT,2000,Petrol,275000.0,27.75
1133,HYUNDAI,ACCENT,1999,Petrol,286000.0,23.0
1134,HYUNDAI,ACCENT,2001,Petrol,264000.0,21.9
1135,HYUNDAI,ACCENT,2006,Petrol,209000.0,25.875
1136,HYUNDAI,ACCENT,2002,Petrol,253000.0,23.00454545454545
1137,HYUNDAI,ACCENT,2002,Petrol,253000.0,22.75
1138,HYUNDAI,ACCENT,2002,Petrol,253000.0,20.0
1139,HYUNDAI,ACCENT,2000,Petrol,275000.0,17.549999999999997
1140,HYUNDAI,ACCENT,2001,Petrol,264000.0,23.5
1141,HYUNDAI,ACCENT,1999,Petrol,286000.0,21.75
1142,HYUNDAI,ACCENT,2000,Petrol,275000.0,24.7
1143,HYUNDAI,ACCENT,2000,Petrol,275000.0,25.5
1144,HYUNDAI,ACCENT,2001,Petrol,264000.0,22.15357142857143
1145,HYUNDAI,ACCENT,2001,Petrol,264000.0,26.5
1146,HYUNDAI,ACCENT,2001,Petrol,264000.0,21.85
1147,HYUNDAI,ACCENT,2015,Petrol,110000.0,28.75
1148,HYUNDAI,ACCENT,2002,Petrol,253000.0,20.0
1149,HYUNDAI,ACCENT,2002,Petrol,253000.0,24.0
1150,HYUNDAI,ACCENT,2001,Petrol,264000.0,19.5
1151,HYUNDAI,ACCENT,1998,Petrol,297000.0,17.549999999999997
1152,HYUNDAI,ACCENT,2001,Petrol,264000.0,21.5
1153,HYUNDAI,ACCENT,2001,Petrol,264000.0,20.5
1154,HYUNDAI,ACCENT,2002,Petrol,253000.0,26.5
1155,HYUNDAI,ACCENT,2003,Petrol,242000.0,22.75
1156,HYUNDAI,ACCENT,2004,Petrol,231000.0,19.95
1157,HYUNDAI,ACCENT,2002,Petrol,253000.0,25.9
1158,HYUNDAI,ACCENT,2001,Petrol,264000.0,24.25
1159,HYUNDAI,ACCENT,2001,Petrol,264000.0,21.85
1160,HYUNDAI,ACCENT,2001,Petrol,264000.0,18.0
1161,HYUNDAI,ACCENT,2003,Petrol,242000.0,22.0
1162,HYUNDAI,ACCENT,2004,Petrol,231000.0,24.5
1163,HYUNDAI,ACCENT,2003,Petrol,242000.0,27.9
1164,HYUNDAI,ACCENT,2004,Petrol,231000.0,24.175
1165,HYUNDAI,ACCENT,2002,Petrol,253000.0,23.5
1166,HYUNDAI,ACCENT,2011,Diesel,154000.0,28.75
1167,HYUNDAI,ACCENT,2002,Petrol,253000.0,21.7
1168,HYUNDAI,ACCENT,2001,Petrol,264000.0,17.549999999999997
1169,HYUNDAI,ACCENT,2001,Petrol,264000.0,23.0
1170,HYUNDAI,ACCENT,2004,Petrol,231000.0,21.75
1171,HYUNDAI,ACCENT,2012,Petrol,143000.0,28.75
1172,HYUNDAI,ACCENT,1998,Petrol,297000.0,17.549999999999997
1173,HYUNDAI,ACCENT,2002,Petrol,253000.0,22.0
1174,HYUNDAI,ACCENT,2003,Petrol,242000.0,23.0
1175,HYUNDAI,ACCENT,2002,Petrol,253000.0,23.00454545454545
1176,HYUNDAI,ACCENT,2000,Petrol,275000.0,22.141666666666666
1177,HYUNDAI,ACCENT,2000,Petrol,275000.0,21.9
1178,HYUNDAI,ACCENT CRDI,2011,Diesel,154000.0,72.5
1179,HYUNDAI,ACCENT CRDI,2011,Diesel,154000.0,72.5
1180,HYUNDAI,ACCENT CRDI,2011,Diesel,154000.0,72.5
1181,HYUNDAI,ACCENT GEAR,2000,Petrol,275000.0,23.0
1182,HYUNDAI,ACCENT GLM,2000,Petrol,275000.0,22.0
1183,HYUNDAI,ACCENT GLS,2007,Petrol,198000.0,30.95
1184,HYUNDAI,ACCENT GLS,2001,Petrol,264000.0,24.0
1185,HYUNDAI,ACCENT JAPAN,2007,Petrol,198000.0,28.75
1186,HYUNDAI,ATOS,2001,Petrol,264000.0,20.95
1187,HYUNDAI,ATOS,2002,Petrol,253000.0,19.75
1188,HYUNDAI,ATOS,2001,Petrol,264000.0,17.0
1189,HYUNDAI,COUPE,2000,Petrol,275000.0,35.5
1190,HYUNDAI,ELANTRA,2010,Petrol,165000.0,47.9
1191,HYUNDAI,ELANTRA,2000,Petrol,275000.0,23.25
1192,HYUNDAI,ELANTRA,2014,Petrol,121000.0,62.5
1193,HYUNDAI,ELANTRA,2000,Petrol,275000.0,22.5
1194,HYUNDAI,ELANTRA,2009,Petrol,176000.0,47.0
1195,HYUNDAI,ELANTRA,2001,Petrol,264000.0,14.75
1196,HYUNDAI,ELANTRA,2011,Petrol,154000.0,58.5
1197,HYUNDAI,ELANTRA,2000,Petrol,275000.0,22.5
1198,HYUNDAI,ELANTRA,2000,Petrol,275000.0,23.5
1199,HYUNDAI,ELANTRA,2000,Petrol,275000.0,22.0
1200,HYUNDAI,ELANTRA,2013,Petrol,132000.0,59.0
1201,HYUNDAI,ELANTRA,2000,Petrol,275000.0,25.0
1202,HYUNDAI,ELANTRA,2001,Petrol,264000.0,25.0
1203,HYUNDAI,ELANTRA,2000,Petrol,275000.0,23.5
1204,HYUNDAI,ELANTRA,2001,Petrol,264000.0,28.25
1205,HYUNDAI,ELANTRA,2002,Petrol,253000.0,22.5
1206,HYUNDAI,ELANTRA,2011,Diesel,154000.0,72.5
1207,HYUNDAI,ELANTRA,2000,Petrol,275000.0,22.0
1208,HYUNDAI,ELANTRA GLS,2001,Petrol,264000.0,18.0
1209,HYUNDAI,ELANTRA XD,2004,Petrol,231000.0,19.5
1210,HYUNDAI,EON,2014,Petrol,121000.0,35.9
1211,HYUNDAI,EON,2016,Petrol,99000.0,32.9
1212,HYUNDAI,EON,2016,Petrol,99000.0,34.95
1213,HYUNDAI,EON,2015,Petrol,110000.0,35.75
1214,HYUNDAI,EON,2016,Petrol,99000.0,33.121428571428574
1215,HYUNDAI,EON,2015,Petrol,110000.0,33.5
1216,HYUNDAI,EON,2018,Petrol,77000.0,42.817857142857136
1217,HYUNDAI,EON,2017,Petrol,88000.0,37.7
1218,HYUNDAI,EON,2015,Petrol,110000.0,37.5
1219,HYUNDAI,EON,2017,Petrol,88000.0,37.5
1220,HYUNDAI,EON,2016,Petrol,99000.0,27.303571428571438
1221,HYUNDAI,EON,2016,Petrol,99000.0,33.121428571428574
1222,HYUNDAI,EON,2016,Petrol,99000.0,37.0
1223,HYUNDAI,EON,2017,Petrol,88000.0,31.5
1224,HYUNDAI,EON,2015,Petrol,110000.0,37.5
1225,HYUNDAI,EON,2017,Petrol,88000.0,32.0
1226,HYUNDAI,EON,2016,Petrol,99000.0,33.121428571428574
1227,HYUNDAI,EON,2015,Petrol,110000.0,37.0
1228,HYUNDAI,EON,2016,Petrol,99000.0,36.0
1229,HYUNDAI,EON,2017,Petrol,88000.0,36.5
1230,HYUNDAI,EON,2016,Petrol,99000.0,36.5
1231,HYUNDAI,EON,2016,Petrol,99000.0,36.0
1232,HYUNDAI,EON MAGNA,2014,Petrol,121000.0,34.5
1233,HYUNDAI,EON MAGNA,2014,Petrol,121000.0,34.9
1234,HYUNDAI,EON MAGNA,2015,Petrol,110000.0,36.0
1235,HYUNDAI,EON MAGNA PLUS,2015,Petrol,110000.0,35.10000000000001
1236,HYUNDAI,EON MAGNA PLUS,2015,Petrol,110000.0,36.7
1237,HYUNDAI,EON MAGNA PLUS,2015,Petrol,110000.0,36.1
1238,HYUNDAI,EON MAGNA PLUS,2015,Petrol,110000.0,36.1
1239,HYUNDAI,EON MAGNA PLUS,2015,Petrol,110000.0,36.0
1240,HYUNDAI,EON MAGNA PLUS,2015,Petrol,110000.0,35.9
1241,HYUNDAI,EON MAGNA PLUS,2014,Petrol,121000.0,35.5
1242,HYUNDAI,EXCEL,1993,Petrol,352000.0,7.7
1243,HYUNDAI,EXCEL,1999,Petrol,286000.0,8.8
1244,HYUNDAI,GETZ,2002,Petrol,253000.0,30.95
1245,HYUNDAI,GETZ,2002,Petrol,253000.0,28.75
1246,HYUNDAI,GETZ,2006,Petrol,209000.0,29.9
1247,HYUNDAI,GETZ,2003,Petrol,242000.0,28.5
1248,HYUNDAI,GRAND I10,2018,Petrol,77000.0,59.75
1249,HYUNDAI,GRAND I10,2024,Petrol,11000.0,94.4
1250,HYUNDAI,GRAND I10,2017,Petrol,88000.0,60.0
1251,HYUNDAI,GRAND I10,2016,Petrol,99000.0,52.9
1252,HYUNDAI,GRAND I10,2024,Petrol,11000.0,94.4
1253,HYUNDAI,GRAND I10,2016,Petrol,99000.0,58.0
1254,HYUNDAI,HMATIC,2002,Diesel,253000.0,26.0
1255,HYUNDAI,HYUNDAI,1992,Petrol,363000.0,7.75
1256,HYUNDAI,HYUNDAI,1993,Petrol,352000.0,11.9
1257,HYUNDAI,MATRIX,2001,Petrol,264000.0,24.75
1258,HYUNDAI,MATRIX,2001,Petrol,264000.0,24.5
1259,HYUNDAI,MATRIX,2001,Petrol,264000.0,24.5
1260,HYUNDAI,MATRIX,2003,Petrol,242000.0,23.375
1261,HYUNDAI,MATRIX,2001,Petrol,264000.0,25.0
1262,HYUNDAI,MATRIX,2001,Petrol,264000.0,26.375
1263,HYUNDAI,MATRIX,2001,Petrol,264000.0,25.5
1264,HYUNDAI,MATRIX GL,2001,Petrol,264000.0,21.0
1265,HYUNDAI,MATRIX GLS,2001,Petrol,264000.0,23.5
1266,HYUNDAI,SANTRO,2005,Petrol,220000.0,23.9
1267,HYUNDAI,SANTRO,2004,Petrol,231000.0,21.0
1268,HYUNDAI,SANTRO XING,2004,Petrol,231000.0,20.0
1269,HYUNDAI,SANTRO XING,2004,Petrol,231000.0,22.75
1270,HYUNDAI,SANTRO XP,2005,Petrol,220000.0,23.5
1271,HYUNDAI,SONATA,2000,Petrol,275000.0,23.75
1272,HYUNDAI,SONATA,2004,Petrol,231000.0,29.5
1273,HYUNDAI,SONATA,2000,Petrol,275000.0,18.025
1274,HYUNDAI,SONATA,2001,Petrol,264000.0,22.95
1275,HYUNDAI,SONATA,1999,Petrol,286000.0,18.9
1276,HYUNDAI,SONATA,2000,Petrol,275000.0,22.95
1277,HYUNDAI,SONATA,2012,Petrol,143000.0,57.85
1278,HYUNDAI,SONATA,2004,Petrol,231000.0,35.75
1279,HYUNDAI,SONATA,2004,Petrol,231000.0,18.25
1280,HYUNDAI,SONATA,2013,Petrol,132000.0,57.85
1281,HYUNDAI,SONATA,2004,Petrol,231000.0,18.0
1282,HYUNDAI,SONATA,2011,Petrol,154000.0,57.85
1283,HYUNDAI,SONATA,2000,Petrol,275000.0,18.025
1284,HYUNDAI,SONATA,2000,Petrol,275000.0,6.5
1285,HYUNDAI,SONATA,2011,Petrol,154000.0,57.85
1286,HYUNDAI,SONATA,2001,Petrol,264000.0,21.0
1287,HYUNDAI,SONATA,2001,Petrol,264000.0,19.7
1288,HYUNDAI,SONATA,2000,Petrol,275000.0,18.9
1289,HYUNDAI,SONATA GL5,1990,Diesel,385000.0,10.5
1290,HYUNDAI,SONATA GLS,2000,Petrol,275000.0,19.5
1291,HYUNDAI,SONATA H MATIC,2005,Petrol,220000.0,26.5
1292,HYUNDAI,SONATA H MATIC,2002,Petrol,253000.0,20.5
1293,HYUNDAI,SONATA H-MATIC,2001,Diesel,264000.0,28.25
1294,HYUNDAI,SONATA XG30 SPECIAL LIMITED,2004,Diesel,231000.0,28.95
1295,HYUNDAI,STELLAR,1987,Diesel,418000.0,6.75
1296,HYUNDAI,STELLAR,1984,Petrol,451000.0,8.75
1297,HYUNDAI,STELLAR,1986,Petrol,429000.0,6.25
1298,HYUNDAI,STELLAR,1986,Diesel,429000.0,7.25
1299,HYUNDAI,TRAJET,2000,Diesel,275000.0,28.5
1300,HYUNDAI,TRAJET,2000,Diesel,275000.0,30.0
1301,HYUNDAI,TRAJET,2000,Petrol,275000.0,36.0
1302,HYUNDAI,TRAJET,2000,Diesel,275000.0,35.0
1303,HYUNDAI,TRAJET,2021,Diesel,44000.0,36.95
1304,HYUNDAI,TRAJET,2000,Diesel,275000.0,35.5
1305,HYUNDAI,TRAJET,2000,Diesel,275000.0,32.0
1306,HYUNDAI,ZIP PLUS,2003,Electric,242000.0,21.0
1307,ISUZU,ASKA,1984,Diesel,451000.0,10.5
1308,ISUZU,GEMINI,1988,Petrol,407000.0,7.3375
1309,ISUZU,GEMINI,1991,Diesel,374000.0,10.5
1310,ISUZU,GEMINI,1988,Diesel,407000.0,3.9
1311,ISUZU,GEMINI,1987,Diesel,418000.0,4.8
1312,ISUZU,GEMINI,1992,Diesel,363000.0,10.75
1313,ISUZU,GEMINI,1988,Diesel,407000.0,8.7
1314,ISUZU,GEMINI,1988,Diesel,407000.0,7.3375
1315,ISUZU,GEMINI,1986,Diesel,429000.0,9.9
1316,ISUZU,GEMINI,1989,Diesel,396000.0,11.0
1317,ISUZU,GEMINI,1989,Diesel,396000.0,11.0
1318,ISUZU,GEMINI,1991,Diesel,374000.0,12.25
1319,ISUZU,GEMINI,1991,Diesel,374000.0,14.75
1320,ISUZU,GEMINI,1992,Diesel,363000.0,11.5
1321,ISUZU,GEMINI,1988,Diesel,407000.0,8.75
1322,ISUZU,GEMINI,1992,Diesel,363000.0,8.25
1323,ISUZU,GEMINI,1992,Diesel,363000.0,12.5
1324,ISUZU,GEMINI,1987,Diesel,418000.0,5.2
1325,ISUZU,GEMINI,1987,Diesel,418000.0,10.5
1326,ISUZU,GEMINI,1989,Diesel,396000.0,9.75
1327,ISUZU,GEMINI,1989,Diesel,396000.0,7.2
1328,ISUZU,GEMINI,1988,Diesel,407000.0,8.0
1329,ISUZU,GEMINI JT600,1988,Diesel,407000.0,12.75
1330,ISUZU,GEMINI JT600,1988,Diesel,407000.0,9.875
1331,ISUZU,GEMINI JT600,1988,Diesel,407000.0,7.0
1332,ISUZU,GEMINI JT600,1987,Diesel,418000.0,8.25
1333,ISUZU,JT 641,1992,Diesel,363000.0,14.0
1334,ISUZU,JT600 GEMINI,1989,Diesel,396000.0,10.5
1335,JAC,T9 4X4,2024,Diesel,11000.0,169.92
1336,JAGUAR,S TYPE,2004,Petrol,231000.0,78.0
1337,JAGUAR,X TYPE,2008,Petrol,187000.0,73.0
1338,JAGUAR,X TYPE,2003,Petrol,242000.0,48.0
1339,JAGUAR,XF,2014,Petrol,121000.0,215.0
1340,JAGUAR,XF,2014,Petrol,121000.0,240.0
1341,JAGUAR,XF,2014,Petrol,121000.0,230.0
1342,JEEP,AMERICAN WILLYS,1962,Diesel,693000.0,39.5
1343,JONWAY,A380,2012,Petrol,143000.0,46.0
1344,KIA,CARENS,2000,Petrol,275000.0,23.9
1345,KIA,CARENS,2001,Petrol,264000.0,19.7
1346,KIA,CERATO,2005,Petrol,220000.0,39.45
1347,KIA,CERATO,2011,Petrol,154000.0,67.0
1348,KIA,CERATO,2011,Petrol,154000.0,64.0
1349,KIA,KIA,2005,Petrol,220000.0,19.5
1350,KIA,MENTOR,2000,Petrol,275000.0,21.0
1351,KIA,MENTOR,2000,Petrol,275000.0,18.75
1352,KIA,MENTOR,2000,Petrol,275000.0,18.75
1353,KIA,MENTOR,2000,Petrol,275000.0,15.312499999999996
1354,KIA,MENTOR JAPAN,2000,Petrol,275000.0,8.75
1355,KIA,MENTOR JAPAN,2001,Petrol,264000.0,8.75008
1356,KIA,MENTOR SPECTRA,2001,Petrol,264000.0,18.75
1357,KIA,OPTIMA,2012,Petrol,143000.0,108.75
1358,KIA,OPTIMA,2011,Petrol,154000.0,145.0
1359,KIA,OPTIMA,2012,Petrol,143000.0,130.0
1360,KIA,PICANTO,2016,Petrol,99000.0,54.5
1361,KIA,PICANTO,2016,Petrol,99000.0,58.9
1362,KIA,PICANTO,2016,Petrol,99000.0,57.9
1363,KIA,PICANTO,2016,Petrol,99000.0,55.93235294117648
1364,KIA,PICANTO,2016,Petrol,99000.0,55.93235294117648
1365,KIA,PICANTO,2016,Petrol,99000.0,53.25
1366,KIA,PICANTO,2017,Petrol,88000.0,68.75
1367,KIA,PICANTO,2017,Petrol,88000.0,61.5
1368,KIA,PICANTO,2016,Petrol,99000.0,59.5
1369,KIA,PICANTO,2016,Petrol,99000.0,54.0
1370,KIA,PICANTO,2017,Petrol,88000.0,63.5
1371,KIA,PICANTO,2005,Petrol,220000.0,33.931250000000006
1372,KIA,PICANTO,2006,Petrol,209000.0,33.931250000000006
1373,KIA,PICANTO,2016,Petrol,99000.0,55.93235294117648
1374,KIA,PICANTO,2016,Petrol,99000.0,49.75
1375,KIA,PICANTO,2005,Petrol,220000.0,33.931250000000006
1376,KIA,PICANTO,2005,Petrol,220000.0,34.5
1377,KIA,PICANTO,2012,Petrol,143000.0,45.75
1378,KIA,PICANTO,2016,Petrol,99000.0,49.95
1379,KIA,PICANTO,2016,Petrol,99000.0,57.5
1380,KIA,PICANTO,2016,Petrol,99000.0,57.75
1381,KIA,PICANTO,2016,Petrol,99000.0,56.7
1382,KIA,PICANTO,2016,Petrol,99000.0,56.5
1383,KIA,PICANTO,2017,Petrol,88000.0,50.0
1384,KIA,PICANTO,2016,Petrol,99000.0,59.0
1385,KIA,PICANTO,2004,Petrol,231000.0,33.931250000000006
1386,KIA,PICANTO,2011,Petrol,154000.0,47.75
1387,KIA,PICANTO,2016,Petrol,99000.0,57.25
1388,KIA,PICANTO,2016,Petrol,99000.0,48.5
1389,KIA,PICANTO,2005,Petrol,220000.0,33.931250000000006
1390,KIA,PICANTO,2016,Petrol,99000.0,62.0
1391,KIA,PICANTO,2016,Petrol,99000.0,57.9
1392,KIA,PICANTO SPORT,2016,Petrol,99000.0,59.0
1393,KIA,PRIDE,2000,Petrol,275000.0,10.0
1394,KIA,PRIDE,1999,Petrol,286000.0,10.75
1395,KIA,PRIDE,2000,Petrol,275000.0,18.9
1396,KIA,RIO,2002,Petrol,253000.0,11.706250000000004
1397,KIA,RIO,2003,Petrol,242000.0,24.5
1398,KIA,RIO,2000,Petrol,275000.0,22.75
1399,KIA,RIO,2001,Petrol,264000.0,16.9
1400,KIA,RIO,2000,Petrol,275000.0,20.68
1401,KIA,RIO,2001,Petrol,264000.0,18.75
1402,KIA,RIO,2000,Petrol,275000.0,16.5
1403,KIA,RIO,2015,Petrol,110000.0,32.65624999999999
1404,KIA,RIO,2004,Petrol,231000.0,11.706250000000004
1405,KIA,RIO,2000,Petrol,275000.0,22.75
1406,KIA,RIO,2000,Petrol,275000.0,23.9
1407,KIA,RIO,2001,Petrol,264000.0,21.25
1408,KIA,RIO,2005,Petrol,220000.0,18.0
1409,KIA,RIO,2003,Petrol,242000.0,22.0
1410,KIA,RIO,2002,Petrol,253000.0,22.0
1411,KIA,RIO,2003,Petrol,242000.0,21.0
1412,KIA,RIO,2001,Petrol,264000.0,22.65
1413,KIA,RIO,2000,Petrol,275000.0,17.5
1414,KIA,RIO,2001,Petrol,264000.0,20.377777777777776
1415,KIA,RIO,2001,Petrol,264000.0,20.75
1416,KIA,RIO,2003,Petrol,242000.0,25.75
1417,KIA,RIO,2015,Petrol,110000.0,32.65624999999999
1418,KIA,RIO,2007,Petrol,198000.0,32.65624999999999
1419,KIA,RIO,2000,Petrol,275000.0,20.68
1420,KIA,RIO,2003,Petrol,242000.0,24.9
1421,KIA,RIO,2004,Petrol,231000.0,27.5
1422,KIA,RIO,2003,Petrol,242000.0,25.0
1423,KIA,RIO,2003,Petrol,242000.0,22.0
1424,KIA,RIO,2004,Petrol,231000.0,18.6
1425,KIA,RIO,2004,Petrol,231000.0,22.0
1426,KIA,RIO,2001,Petrol,264000.0,19.95
1427,KIA,RIO,2021,Petrol,44000.0,20.5
1428,KIA,RIO,2002,Petrol,253000.0,19.75
1429,KIA,RIO,2003,Petrol,242000.0,27.5
1430,KIA,RIO,2009,Petrol,176000.0,30.0
1431,KIA,RIO,2001,Petrol,264000.0,11.706250000000004
1432,KIA,RIO,2001,Petrol,264000.0,19.5
1433,KIA,RIO,2001,Petrol,264000.0,32.0
1434,KIA,RIO LS,2001,Petrol,264000.0,21.75
1435,KIA,RIO LX,2004,Petrol,231000.0,8.75
1436,KIA,RIO RS,2003,Petrol,242000.0,24.25
1437,KIA,RIO RS,2007,Petrol,198000.0,30.0
1438,KIA,RIO RS,2003,Petrol,242000.0,22.5
1439,KIA,SEPHIA,2002,Petrol,253000.0,25.0
1440,KIA,SEPHIA,2002,Petrol,253000.0,8.5
1441,KIA,SEPHIA,2000,Petrol,275000.0,15.75
1442,KIA,SEPHIA,2000,Petrol,275000.0,17.8
1443,KIA,SEPHIA,2000,Petrol,275000.0,18.3
1444,KIA,SEPHIA,2002,Petrol,253000.0,20.1
1445,KIA,SEPHIA,1999,Petrol,286000.0,11.0
1446,KIA,SHEPHIA,2002,Petrol,253000.0,23.0
1447,KIA,SPARTA,2004,Petrol,231000.0,22.0
1448,KIA,SPECTRA,2002,Petrol,253000.0,130.7625
1449,KIA,SPECTRA,2001,Petrol,264000.0,17.325
1450,KIA,SPECTRA,2001,Petrol,264000.0,17.9
1451,KIA,SPECTRA,2002,Petrol,253000.0,21.1
1452,KIA,SPECTRA,2001,Petrol,264000.0,16.75
1453,KIA,SPECTRA,2002,Petrol,253000.0,104.3
1454,KIA,SPECTRA,2001,Petrol,264000.0,17.325
1455,KIA,SPECTRA 16M,2002,Petrol,253000.0,23.25
1456,KIA,SPECTRA GLS,2001,Petrol,264000.0,13.5
1457,LAND-ROVER,DEFENDER 110,2006,Diesel,209000.0,210.0
1458,LEXUS,CT200H,2012,Petrol,143000.0,98.0
1459,LEXUS,HS250,2013,Petrol,132000.0,127.9
1460,LEXUS,NX 300H,2015,Petrol,110000.0,340.0
1461,MAHINDRA,KV100,2022,Petrol,33000.0,58.95
1462,MAHINDRA,MAHINDRA,2022,Petrol,33000.0,58.95
1463,MAZDA,2 SKYACTIVE,2016,Petrol,99000.0,88.75
1464,MAZDA,3,2015,Petrol,110000.0,80.25
1465,MAZDA,3,2012,Petrol,143000.0,75.0
1466,MAZDA,3,2004,Petrol,231000.0,57.5
1467,MAZDA,3,2007,Petrol,198000.0,58.0
1468,MAZDA,3,2007,Petrol,198000.0,58.0
1469,MAZDA,3,2008,Petrol,187000.0,58.5
1470,MAZDA,3,2006,Petrol,209000.0,54.9
1471,MAZDA,323,1988,Petrol,407000.0,5.9
1472,MAZDA,323,1994,Petrol,341000.0,21.75
1473,MAZDA,323,1998,Petrol,297000.0,28.25
1474,MAZDA,323,1985,Petrol,440000.0,12.0
1475,MAZDA,323,2001,Petrol,264000.0,30.95
1476,MAZDA,323,1994,Petrol,341000.0,16.5
1477,MAZDA,323,1987,Petrol,418000.0,9.8
1478,MAZDA,323,2000,Petrol,275000.0,33.0
1479,MAZDA,323,1985,Petrol,440000.0,8.0
1480,MAZDA,6,2015,Petrol,110000.0,155.0
